| MV [MeV] | BR(e+e) | BR(mu+mu) | BR(pi+pi) | BR(pi+gamma) | BR(pi+pi+pi) |  
1.022	0.9999999999999999	0.	0.	0.	0.
11.01228376637872	1.	0.	0.	0.	0.
21.00205867782944	1.	0.	0.	0.	0.
30.99183358928016	1.	0.	0.	0.	0.
40.98160850073088	1.	0.	0.	0.	0.
50.9713834121816	0.9999999999999999	0.	0.	0.	0.
60.96115832363232	1.	0.	0.	0.	0.
70.95093323508304	1.	0.	0.	0.	0.
80.94070814653377	1.	0.	0.	0.	0.
90.93048305798447	1.	0.	0.	0.	0.
100.9202579694352	1.	0.	0.	0.	0.
110.91003288088592	1.	0.	0.	0.	0.
120.89980779233665	1.	0.	0.	0.	0.
130.88958270378737	1.	0.	0.	0.	0.
140.8793576152381	0.9999954156743726	0.	0.	4.584325627400154e-6	0.
150.8691325266888	0.9999946903929463	0.	0.	5.309607053635424e-6	0.
160.8589074381395	0.9999938997268932	0.	0.	6.100273106695799e-6	0.
170.84868234959023	0.9999930401272383	0.	0.	6.959872761755965e-6	0.
180.83845726104096	0.9999921076655413	0.	0.	7.892334458823458e-6	0.
190.82823217249168	0.9999910979983169	0.	0.	8.902001683135706e-6	0.
200.8180070839424	0.999990006326714	0.	0.	9.993673286061642e-6	0.
210.80778199539313	0.9999888273508021	0.	0.	0.000011172649197889735	0.
220.79755690684385	0.7029077003134293	0.29708355204440573	0.	8.74764216490371e-6	0.
230.78733181829455	0.6367206516320085	0.36327055097181166	0.	8.797396179923863e-6	0.
240.77710672974527	0.6009887900319069	0.3990020176692321	0.	9.192298860999541e-6	0.
250.766881641196	0.5781700435510027	0.4218201920082335	0.	9.764440763806709e-6	0.
260.75665655264675	0.5623396322245795	0.4376499053463014	0.	0.000010462429119307956	0.
270.74643146409744	0.5507832995191865	0.4492054342481339	0.	0.000011266232679541282	0.
280.73620637554814	0.5419330512732838	0.4578473593168439	0.00020742381676082432	0.000012165593111484313	0.
290.7259812869989	0.5332468997211911	0.462970197122635	0.0037697864174889074	0.000013116738685038626	0.
300.7157561984496	0.5251554192857131	0.46588559516948636	0.008944850326734304	0.000014135218066189764	0.
310.70553110990033	0.5177672977808354	0.46736480570897154	0.014852664599974292	0.000015231910218767087	0.
320.69530602135103	0.511005868892118	0.4678268053449994	0.02115091177803331	0.000016413984849381992	0.
330.6850809328018	0.504774134152888	0.46753924472143465	0.027668932758692328	0.000017688366984995395	0.
340.6748558442525	0.4989811226169885	0.4666824000130071	0.03431741493072675	0.000019062439277588664	0.
350.66463075570323	0.49354689125683854	0.4653809208615194	0.04105164356516502	0.00002054431647684695	0.
360.6544056671539	0.48840232500951153	0.46372210985164847	0.04785342212861829	0.000022143010221931382	0.
370.6441805786046	0.48348763923160865	0.46176726974191434	0.054721222460071176	0.000023868566405916793	0.
380.63395549005537	0.47875070553843607	0.45955907959482933	0.06166448266322359	0.000025732203510855886	0.
390.62373040150607	0.4741455260009732	0.457126541753204	0.06870018578140949	0.00002774646441335743	0.
400.6135053129568	0.4696309280328342	0.454488373928563	0.07585077264965952	0.000029925388943424633	0.
410.60328022440757	0.46516947113392654	0.45165537140415984	0.08314287274900943	0.00003228471290410844	0.
420.59305513585826	0.4607265337627343	0.448632068078256	0.09060655605961578	0.000034842099153745486	2.4006371039283116e-13
430.58283004730896	0.4562695456642932	0.4454179087566473	0.09827492777206513	0.000037617406962643634	4.000317162570358e-10
440.57260495875965	0.45176733401114066	0.442008072945096	0.10618395518271159	0.000040633006888746405	4.854163062918449e-9
450.5623798702104	0.4471895591870287	0.4383940471794362	0.11437245635739082	0.00004391415010399621	2.312604024174734e-8
460.5521547816611	0.44250622059806954	0.43456401292967517	0.12288220411588005	0.00004748940311497579	7.2953260372481e-8
470.5419296931119	0.43768721656275894	0.4305030968355023	0.13175811310069818	0.000051391161364923224	1.8233967556726335e-7
480.53170460456255	0.4327019471246072	0.4261935179788304	0.14104848614840076	0.000055656258671647446	3.9248949000181873e-7
490.5214795160133	0.427518952534864	0.42161465884397803	0.1508053003661956	0.00006032669398021408	7.615609821459401e-7
500.511254427464	0.42210558393461806	0.4167430818003185	0.16108451429131354	0.00006545050294695556	1.3694708028956638e-6
510.50102933891475	0.41642770675988955	0.41155251068738663	0.17194637569215046	0.00007108281005729599	2.324050516067546e-6
520.4908042503654	0.4104494419356772	0.40601379703576307	0.18345570496868915	0.00007728710826486203	3.7689516057230827e-6
530.4805791618162	0.4041329553993392	0.40009489252850955	0.1956821214202637	0.00008413682897460547	5.893822912992514e-6
540.4703540732669	0.39743831334763896	0.3937608536146566	0.20870016829076776	0.00009171728782782867	8.947459108840293e-6
550.4601289847176	0.39032342935767694	0.38697391101797807	0.22258927663862013	0.00010012812472421723	0.000013254861000616314
560.4499038961683	0.3827441407875726	0.3796936466734299	0.2374334866434557	0.00010948640549994359	0.000019239490042054488
570.4396788076192	0.3746544662676651	0.37187733390117583	0.25332081671349077	0.00011993062687393045	0.000027452490794283213
580.4294537190698	0.36600711427878563	0.3634805139405454	0.27034213442138394	0.00013162598086622026	0.000038611378418755756
590.4192286305205	0.35675433524349437	0.35445790371531805	0.2885893378445255	0.00014477141537455325	0.00005365178128764453
600.4090035419712	0.3468492362348838	0.3447647558507166	0.30815260106783593	0.00015960931750370758	0.00007379752906007548
610.3987784534219	0.3362477073777931	0.33435882152586904	0.32911637486916767	0.00017643912135441474	0.00010065710581591241
620.3885533648727	0.3249111395220193	0.32320309695141597	0.3515537675734676	0.00019563693698915102	0.00013635901610800934
630.3783282763234	0.3128101379537309	0.3112695592553634	0.37551887174774523	0.00021768465736526113	0.00018374638579514283
640.3681031877741	0.2999294459580912	0.29854410652960256	0.40103656819018124	0.0002432143837144521	0.0002466649384106375
650.3578780992248	0.28627426668825806	0.2850328914926908	0.4280893595761031	0.00027307830237816743	0.0003304039405697382
660.3476530106756	0.2718780834664531	0.27077015012891553	0.45660090593279373	0.0003084621207268152	0.00044239835111076594
670.3374279221263	0.25681188584652787	0.25582743431601046	0.4864162072059855	0.00035107553559961816	0.0005933970958764938
680.327202833577	0.24119435563882616	0.2403238050297113	0.5172788520565998	0.000403484125369756	0.0007995031494928674
690.3169777450278	0.22520198318162893	0.22443595978900907	0.5488064150572364	0.0004697125724927025	0.001085929399633097
700.3067526564785	0.20907717906594941	0.2084063642443169	0.5804657300070231	0.0005563968640173962	0.001494329818693112
710.2965275679292	0.19313106708393254	0.19254608017216798	0.6115496355471552	0.0006751222624456136	0.0020980949342986324
720.2863024793799	0.17773536285674624	0.17722670390067882	0.6411535028819223	0.000847540559953957	0.0030368898006986516
