| MV [MeV] | E(gamma) [MeV] | dN/dE(gamma) [1/MeV] |
2.11317e+02 1.00000e+00 3.51248e-02
2.11317e+02 1.04820e+00 3.34532e-02
2.11317e+02 1.09872e+00 3.18586e-02
2.11317e+02 1.15168e+00 3.03374e-02
2.11317e+02 1.20719e+00 2.88864e-02
2.11317e+02 1.26537e+00 2.75022e-02
2.11317e+02 1.32636e+00 2.61818e-02
2.11317e+02 1.39029e+00 2.49223e-02
2.11317e+02 1.45730e+00 2.37209e-02
2.11317e+02 1.52754e+00 2.25748e-02
2.11317e+02 1.60116e+00 2.14817e-02
2.11317e+02 1.67833e+00 2.04391e-02
2.11317e+02 1.75923e+00 1.94445e-02
2.11317e+02 1.84402e+00 1.84960e-02
2.11317e+02 1.93290e+00 1.75912e-02
2.11317e+02 2.02606e+00 1.67283e-02
2.11317e+02 2.12371e+00 1.59053e-02
2.11317e+02 2.22607e+00 1.51204e-02
2.11317e+02 2.33336e+00 1.43719e-02
2.11317e+02 2.44583e+00 1.36580e-02
2.11317e+02 2.56371e+00 1.29773e-02
2.11317e+02 2.68728e+00 1.23281e-02
2.11317e+02 2.81680e+00 1.17091e-02
2.11317e+02 2.95257e+00 1.11189e-02
2.11317e+02 3.09488e+00 1.05561e-02
2.11317e+02 3.24404e+00 1.00196e-02
2.11317e+02 3.40040e+00 9.50807e-03
2.11317e+02 3.56430e+00 9.02045e-03
2.11317e+02 3.73609e+00 8.55562e-03
2.11317e+02 3.91616e+00 8.11257e-03
2.11317e+02 4.10492e+00 7.69030e-03
2.11317e+02 4.30277e+00 7.28787e-03
2.11317e+02 4.51015e+00 6.90439e-03
2.11317e+02 4.72753e+00 6.53899e-03
2.11317e+02 4.95539e+00 6.19087e-03
2.11317e+02 5.19423e+00 5.85923e-03
2.11317e+02 5.44459e+00 5.54335e-03
2.11317e+02 5.70701e+00 5.24251e-03
2.11317e+02 5.98208e+00 4.95603e-03
2.11317e+02 6.27040e+00 4.68326e-03
2.11317e+02 6.57263e+00 4.42361e-03
2.11317e+02 6.88942e+00 4.17646e-03
2.11317e+02 7.22147e+00 3.94127e-03
2.11317e+02 7.56954e+00 3.71750e-03
2.11317e+02 7.93438e+00 3.50464e-03
2.11317e+02 8.31680e+00 3.30219e-03
2.11317e+02 8.71766e+00 3.10969e-03
2.11317e+02 9.13783e+00 2.92670e-03
2.11317e+02 9.57826e+00 2.75278e-03
2.11317e+02 1.00399e+01 2.58753e-03
2.11317e+02 1.05238e+01 2.43055e-03
2.11317e+02 1.10311e+01 2.28147e-03
2.11317e+02 1.15627e+01 2.13994e-03
2.11317e+02 1.21200e+01 2.00559e-03
2.11317e+02 1.27042e+01 1.87811e-03
2.11317e+02 1.33165e+01 1.75718e-03
2.11317e+02 1.39584e+01 1.64247e-03
2.11317e+02 1.46311e+01 1.53371e-03
2.11317e+02 1.53363e+01 1.43060e-03
2.11317e+02 1.60755e+01 1.33287e-03
2.11317e+02 1.68503e+01 1.24025e-03
2.11317e+02 1.76625e+01 1.15248e-03
2.11317e+02 1.85138e+01 1.06931e-03
2.11317e+02 1.94061e+01 9.90498e-04
2.11317e+02 2.03415e+01 9.15806e-04
2.11317e+02 2.13219e+01 8.45003e-04
2.11317e+02 2.23496e+01 7.77868e-04
2.11317e+02 2.34268e+01 7.14181e-04
2.11317e+02 2.45559e+01 6.53734e-04
2.11317e+02 2.57395e+01 5.96322e-04
2.11317e+02 2.69801e+01 5.41748e-04
2.11317e+02 2.82805e+01 4.89823e-04
2.11317e+02 2.96435e+01 4.40368e-04
2.11317e+02 3.10723e+01 3.93215e-04
2.11317e+02 3.25699e+01 3.48207e-04
2.11317e+02 3.41398e+01 3.05204e-04
2.11317e+02 3.57852e+01 2.64085e-04
2.11317e+02 3.75100e+01 2.24752e-04
2.11317e+02 3.93180e+01 1.87142e-04
2.11317e+02 4.12130e+01 1.51230e-04
2.11317e+02 4.31994e+01 1.17049e-04
2.11317e+02 4.52816e+01 8.47203e-05
2.11317e+02 4.74641e+01 5.45087e-05
2.11317e+02 4.97517e+01 2.69943e-05
2.11317e+02 5.21497e+01 3.98007e-06
2.11317e+02 5.46632e+01 0.00000e+00
2.11317e+02 5.72979e+01 0.00000e+00
2.11317e+02 6.00596e+01 0.00000e+00
2.11317e+02 6.29543e+01 0.00000e+00
2.11317e+02 6.59886e+01 0.00000e+00
2.11317e+02 6.91692e+01 0.00000e+00
2.11317e+02 7.25030e+01 0.00000e+00
2.11317e+02 7.59976e+01 0.00000e+00
2.11317e+02 7.96605e+01 0.00000e+00
2.11317e+02 8.35000e+01 0.00000e+00
2.11317e+02 8.75246e+01 0.00000e+00
2.11317e+02 9.17431e+01 0.00000e+00
2.11317e+02 9.61650e+01 0.00000e+00
2.11317e+02 1.00800e+02 0.00000e+00
2.11317e+02 1.05658e+02 0.00000e+00
2.19283e+02 1.00000e+00 3.51407e-02
2.19283e+02 1.04859e+00 3.34562e-02
2.19283e+02 1.09954e+00 3.18498e-02
2.19283e+02 1.15297e+00 3.03180e-02
2.19283e+02 1.20899e+00 2.88573e-02
2.19283e+02 1.26774e+00 2.74645e-02
2.19283e+02 1.32934e+00 2.61363e-02
2.19283e+02 1.39393e+00 2.48699e-02
2.19283e+02 1.46166e+00 2.36623e-02
2.19283e+02 1.53268e+00 2.25109e-02
2.19283e+02 1.60716e+00 2.14130e-02
2.19283e+02 1.68525e+00 2.03662e-02
2.19283e+02 1.76714e+00 1.93681e-02
2.19283e+02 1.85300e+00 1.84165e-02
2.19283e+02 1.94304e+00 1.75092e-02
2.19283e+02 2.03745e+00 1.66441e-02
2.19283e+02 2.13645e+00 1.58194e-02
2.19283e+02 2.24026e+00 1.50332e-02
2.19283e+02 2.34912e+00 1.42836e-02
2.19283e+02 2.46326e+00 1.35691e-02
2.19283e+02 2.58295e+00 1.28879e-02
2.19283e+02 2.70846e+00 1.22386e-02
2.19283e+02 2.84006e+00 1.16198e-02
2.19283e+02 2.97806e+00 1.10299e-02
2.19283e+02 3.12277e+00 1.04676e-02
2.19283e+02 3.27450e+00 9.93183e-03
2.19283e+02 3.43361e+00 9.42120e-03
2.19283e+02 3.60045e+00 8.93460e-03
2.19283e+02 3.77540e+00 8.47094e-03
2.19283e+02 3.95885e+00 8.02917e-03
2.19283e+02 4.15121e+00 7.60828e-03
2.19283e+02 4.35292e+00 7.20733e-03
2.19283e+02 4.56442e+00 6.82541e-03
2.19283e+02 4.78621e+00 6.46164e-03
2.19283e+02 5.01877e+00 6.11520e-03
2.19283e+02 5.26264e+00 5.78531e-03
2.19283e+02 5.51835e+00 5.47121e-03
2.19283e+02 5.78649e+00 5.17218e-03
2.19283e+02 6.06765e+00 4.88755e-03
2.19283e+02 6.36248e+00 4.61666e-03
2.19283e+02 6.67164e+00 4.35889e-03
2.19283e+02 6.99581e+00 4.11364e-03
2.19283e+02 7.33574e+00 3.88035e-03
2.19283e+02 7.69219e+00 3.65847e-03
2.19283e+02 8.06595e+00 3.44750e-03
2.19283e+02 8.45788e+00 3.24693e-03
